customercategory,subcategories,productshortname,producttype,size_1,size_2,size_3,size_4,conditionresponse1,conditionresponse2,conditionresponse3,conditionresponse4,additional_1,additional_2,industrycategory,additional_4,industrycategory,brand_1,brand_2,brand_3,brand_4,other,data_erase,package_required,sponsored_pickup,sponsored_dropoff,sponsered_program,dg_itemdanger,auto_put_aside,void_pick_up,void_drop_off,void_post_back,void_kerbside,dg_surcharge,donatable,other_surcharge,description,handle_pack_instruction,weight_size_1,weight_size_2,weight_size_3,weight_size_4,volume_size_1,volume_size_2,volume_size_3,volume_size_4,length/height_1,length/height_2,length/height_3,length/height_4,width_1,width_2,width_3,width_4,depth_1,depth_2,depth_3,depth_4,is_by_catch,by_catch_owners,product-sets,enabled,sizes,weights,weightcheck,lengths,widths,depth,dimsenquiry,gooddata?,error,combo,countinitemsets,vinniessets,activgroupset,councils,ecocycleptyltd,sims,tesammaustraliaptyltd,cleanaway,toxfree,generic,"densitycheck-size1
(defaultis999)","densitycheck-size2
(defaultis999)","densitycheck-size3
(defaultis999)","densitycheck-size4
(defaultis999)",flaggeddensity,ecocycleptyltd.1,sims.1,tesammaustraliaptyltd.1,cleanaway.1,toxfree.1,checker,checker.1
Electrical and Appliances,Parts and Accessories ,Electric Motor,Petrol,Small,Large,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes electric motors of any type.,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,5.0,8.0,25.0,80.0,35.0,,,,62.0,70.0,65.0,205.0,42.0,48.0,50.0,60.0,32.0,35.0,20.0,12.0,Y,ACON,,,2,2,OK,2,2,2,OK,True,,Electric Motor,11,e-waste,Medium,ewaste,0,0,0,0,0,0,60.00384025,68.02721088,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Tools,Power Tools,Electric Plane,Petrol,Small,Large,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes electric planes of any make or model.,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,4.0,8.0,25.0,80.0,35.0,,,,19.0,70.0,65.0,205.0,18.0,48.0,50.0,60.0,3.5,35.0,20.0,12.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Electric Plane,7,0,Small,ewaste,0,0,0,0,0,0,3341.687552,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Personal and Health,Personal Grooming,Electric Razor,Petrol,Small Box,Medium Box,Large Box,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Electric Shavers contain precious metals that can be retrieved and returned to the manufacturing supply chain. Doing so reduces landfill and the environmental impact of mining. It must be free of contaminants such as hair before it is collected for recycling.,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,2.0,5.0,10.0,80.0,35.0,,,,19.0,70.0,65.0,205.0,18.0,48.0,50.0,60.0,3.5,35.0,20.0,12.0,Y,ACON,,,3,3,OK,0,0,0,OK,True,,Electric Razor,10,0,Micro,ewaste,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,Vinnies now accepting,
Furniture,Dining and Seating,Electric Reclining Sofa,Petrol,1 seater,2 seater,Large Box,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,This item includes electric reclining sofas of all types.,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,45.0,100.0,10.0,80.0,35.0,,,,90.0,180.0,65.0,205.0,85.0,85.0,50.0,60.0,105.0,105.0,20.0,12.0,Y,ACON,,,2,2,OK,2,2,2,OK,True,,Electric Reclining Sofa,3,furniture,ExtraLarge,0,0,0,0,0,0,0,56.02240896,62.24712107,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Tools,Power Tools,Electric Sander,Petrol,1 seater,2 seater,Large Box,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes belt sanders, disc sanders, oscillating sanders and orbital sanders",Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,5.0,100.0,10.0,80.0,35.0,,,,50.0,180.0,65.0,205.0,40.0,85.0,50.0,60.0,40.0,105.0,20.0,12.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Electric Sander,10,0,Small,ewaste,0,0,0,0,0,0,62.5,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Mobility and Transport,Personal Mobility,Electric Scooter,Petrol,1 seater,2 seater,Large Box,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,Yes,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes electric kick scooters, three wheeled scooters, off road scooters and foldable electric scooters.",Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,10.0,100.0,10.0,80.0,35.0,,,,100.0,180.0,65.0,205.0,50.0,85.0,50.0,60.0,100.0,105.0,20.0,12.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Electric Scooter,12,e-waste,Medium,ewaste,0,0,0,0,0,0,20.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Mobility and Transport,Personal Mobility,Electric Scooter (dis-assembled),Petrol,1 seater,2 seater,Large Box,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,Yes,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes dis-assembled electric kick scooters, three wheeled scooters, off road scooters and foldable electric scooters.",Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,10.0,100.0,10.0,80.0,35.0,,,,50.0,180.0,65.0,205.0,50.0,85.0,50.0,60.0,100.0,105.0,20.0,12.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Electric Scooter (dis-assembled),11,0,Medium,ewaste,0,0,0,0,0,0,40.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Personal and Health,Personal Grooming,Electric Shaver,Petrol,1 seater,2 seater,Large Box,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Electric Shavers contain precious metals that can be retrieved and returned to the manufacturing supply chain. Doing so reduces landfill and the environmental impact of mining. It must be free of contaminants such as hair before it is collected for recycling.,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,2.0,100.0,10.0,80.0,35.0,,,,50.0,180.0,65.0,205.0,50.0,85.0,50.0,60.0,100.0,105.0,20.0,12.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,Electric Shaver,10,0,Small,ewaste,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Personal and Health,Personal Grooming,Electric Toothbrush,Petrol,1 seater,2 seater,Large Box,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Electric toothbrushes contain precious metals that can be retrieved and returned to the manufacturing supply chain. Doing so reduces landfill and the environmental impact of mining. It must be free of contaminants such as toothpaste before it is collected for recycling.,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,0.5,100.0,10.0,80.0,35.0,,,,50.0,180.0,65.0,205.0,50.0,85.0,50.0,60.0,100.0,105.0,20.0,12.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,Electric Toothbrush,12,0,Micro,Small ewaste,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Lighting,Electric Torch,Petrol,Portable,Standard,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Includes all models of portable hand-held electric flashlights (US) or torches (UK) run on disposable or rechargeable batteries.,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,0.05,1.0,3.0,80.0,35.0,,,,2.0,5.0,10.0,205.0,2.0,5.0,10.0,60.0,10.0,20.0,25.0,12.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,Electric Torch,13,e-waste,Small,Small ewaste,0,0,0,0,0,0,1250.0,2000.0,1200.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Tools,Power Tools,Electric Wall Chaser,Petrol,Portable,Standard,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Your old power tools can be recycled into raw materials and returned to the supply chain. Please ensure that any blades or sharp edges are covered before shipping. ,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,4.5,1.0,3.0,80.0,35.0,,,,35.0,5.0,10.0,205.0,15.0,5.0,10.0,60.0,18.0,20.0,25.0,12.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Electric Wall Chaser,7,0,Small,ewaste,0,0,0,0,0,0,476.1904762,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Personal and Health,Miscellaneous,Electronic Cigarette,Petrol,Portable,Standard,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"Electronic cigarettes can be recycled, however, they need to be cleaned of any liquids before you recycle them.",Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,0.2,1.0,3.0,80.0,35.0,,,,25.0,5.0,10.0,205.0,5.0,5.0,10.0,60.0,3.0,20.0,25.0,12.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Electronic Cigarette,9,0,Micro,Small ewaste,0,0,0,0,0,0,533.3333333,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Furniture,Office Equipment,Electronic White Board,Petrol,Portable,Floorstanding,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes sketch boards, school whiteboards or home whiteboards with or without wheels. ",Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,3.0,8.0,3.0,80.0,35.0,,,,90.0,180.0,10.0,205.0,65.0,91.0,10.0,60.0,2.0,3.0,25.0,12.0,Y,ACON,,,2,2,OK,2,2,2,OK,True,,Electronic White Board,12,furniture,ExtraLarge,ewaste,0,0,0,0,0,0,256.4102564,162.8001628,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Furniture,Office Equipment,Electronic White Board - with wheels,Petrol,Floorstanding,Floorstanding,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes sketch boards, school whiteboards or home whiteboards with wheels. ",Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,16.0,8.0,3.0,80.0,35.0,,,,120.0,180.0,10.0,205.0,90.0,91.0,10.0,60.0,6.0,3.0,25.0,12.0,Y,ACON,,,1,1,OK,1,1,1,OK,True,,Electronic White Board - with wheels,12,furniture,ExtraLarge,ewaste,0,0,0,0,0,0,246.9135802,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Furniture,Office Equipment,Electronic White Board - with wheels (dis-assembled),Petrol,Floorstanding,Floorstanding,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,"This item includes sketch boards, school whiteboards or home whiteboards that will be dis-assembled.",Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,17.0,8.0,3.0,80.0,35.0,,,,120.0,180.0,10.0,205.0,90.0,91.0,10.0,60.0,6.0,3.0,25.0,12.0,Y,ACON,,,1,1,OK,1,1,1,OK,True,,Electronic White Board - with wheels (dis-assembled),9,furniture,ExtraLarge,ewaste,0,0,0,0,0,0,262.345679,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Personal and Health,Personal Grooming,Epilator,Petrol,Floorstanding,Floorstanding,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Epilators contain precious metals that can be retrieved and returned to the manufacturing supply chain. Doing so reduces landfill and the environmental impact of mining. It must be free of contaminants such as hair before it is collected for recycling.,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,2.0,8.0,3.0,80.0,35.0,,,,120.0,180.0,10.0,205.0,90.0,91.0,10.0,60.0,6.0,3.0,25.0,12.0,Y,ACON,,,0,1,OK,0,0,0,OK,True,,Epilator,10,0,Micro,ewaste,0,0,0,0,0,0,999.0,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Computer and Electronics,Computers and Tablets,eReaders,Petrol,up to 8 inch,8 - 12 inch,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,Yes,No,No,No,No,No,Yes,,,,,35.0,yes,,This includes all models and sizes of eReaders,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,0.5,2.0,3.0,80.0,35.0,,,,20.0,30.0,10.0,205.0,26.0,35.0,10.0,60.0,1.0,1.0,25.0,12.0,Y,ACON,,,2,2,OK,2,2,2,OK,True,,eReaders,20,e-waste,Apple-sponsored,Small ewaste,0,0,0,0,0,0,961.5384615,1904.761905,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Leisure and Sports,Sporting Equipment,Exercise Bench,Petrol,up to 8 inch,8 - 12 inch,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,Yes,No,No,No,No,No,Yes,,,,,35.0,yes,,Exercise benches made of hardened plastics or metal can be recycled. Doing so reduces landfill and improves environmental outcomes. ,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,23.0,2.0,3.0,80.0,35.0,,,,120.0,30.0,10.0,205.0,45.0,35.0,10.0,60.0,50.0,1.0,25.0,12.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Exercise Bench,5,outdoor,Large,0,0,0,0,0,0,0,85.18518519,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Leisure and Sports,Sporting Equipment,Exercise Bench (dis-assembled),Petrol,up to 8 inch,8 - 12 inch,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,Yes,No,No,No,No,No,Yes,,,,,35.0,yes,,Exercise benches made of hardened plastics or metal can be recycled. Doing so reduces landfill and improves environmental outcomes. ,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,24.0,2.0,3.0,80.0,35.0,,,,120.0,30.0,10.0,205.0,50.0,35.0,10.0,60.0,15.0,1.0,25.0,12.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Exercise Bench (dis-assembled),5,outdoor,Large,0,0,0,0,0,0,0,266.6666667,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Leisure and Sports,Sporting Equipment,Exercise Bike,Petrol,up to 8 inch,8 - 12 inch,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,Yes,No,No,No,No,No,Yes,,,,,35.0,yes,,"Personal Training equipment that requires a power source can be recycled. Where possible, your equipment should be dis-assembled and packed conveniently for collection. ",Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,26.0,2.0,3.0,80.0,35.0,,,,100.0,30.0,10.0,205.0,50.0,35.0,10.0,60.0,110.0,1.0,25.0,12.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Exercise Bike,10,e-waste,ExtraLarge,ewaste,0,0,0,0,0,0,47.27272727,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Leisure and Sports,Sporting Equipment,Exercise Bike (dis-assembled),Petrol,up to 8 inch,8 - 12 inch,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,Yes,No,No,No,No,No,Yes,,,,,35.0,yes,,"Personal Training equipment that requires a power source can be recycled. Where possible, your equipment should be dis-assembled and packed conveniently for collection. ",Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,28.0,2.0,3.0,80.0,35.0,,,,100.0,30.0,10.0,205.0,60.0,35.0,10.0,60.0,50.0,1.0,25.0,12.0,Y,ACON,,,0,1,OK,1,1,1,OK,True,,Exercise Bike (dis-assembled),5,outdoor,ExtraLarge,0,0,0,0,0,0,0,93.33333333,999.0,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Computer and Electronics,"Printers, Scanners and Consumables",Fabric Printer,Petrol,Compact,Floorstanding,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,Yes,No,No,No,No,No,Yes,,,,,35.0,yes,,Fabric printers refer to the printing on textiles and garments using specialized or modified inkjet technology (usually larger commercial use models).,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,30.0,60.0,3.0,80.0,35.0,,,,30.0,120.0,10.0,205.0,100.0,190.0,10.0,60.0,60.0,80.0,25.0,12.0,Y,ACON,,,2,2,OK,2,2,2,OK,True,,Fabric Printer,11,0,Large,ewaste,0,0,0,0,0,0,166.6666667,32.89473684,999.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Heating and Cooling,Fan,Exhaust,Small,Medium,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear,Damaged or Broken,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Electronic devices contain precious metals that can be retrieved and returned to the manufacturing supply chain. Doing so reduces landfill and the environmental impact of mining. ,Please ensure the sharp edges are covered in old newspaper or tape before packing the tools into your box.,5.0,10.0,15.0,80.0,35.0,,,,30.0,40.0,50.0,205.0,30.0,35.0,50.0,60.0,10.0,15.0,10.0,12.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,FanExhaust,10,0,Medium,ewaste,0,0,0,0,0,0,555.5555556,476.1904762,600.0,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
Electrical and Appliances,Heating and Cooling,Fan,Pedestal,Small,Medium,Large,4 doors,As New,Used - Good Working Condition,Some Wear and Tear or Missing Parts,Damaged or Non Functional,Already Packaged / Secure,On Site Packing Required,,,Kit,APC,Eaton,Vertiv,Dell,,No,No,No,No,No,No,Yes,,,,,35.0,yes,,Electronic devices contain precious metals that can be retrieved and returned to the manufacturing supply chain. Doing so reduces landfill and the environmental impact of mining. ,"Please ensure that the fan is disassembled and the fan is not whole, if you can dis assemble the fan in the middle and tape together please do so",2.0,5.0,8.0,80.0,35.0,,,,50.0,60.0,70.0,205.0,30.0,40.0,50.0,60.0,10.0,15.0,20.0,12.0,Y,ACON,,,3,3,OK,3,3,3,OK,True,,FanPedestal,11,e-waste,Medium,ewaste,0,0,0,0,0,0,133.3333333,138.8888889,114.2857143,999.0,check weights and dims,no rate,no rate,no rate,no rate,no rate,DROP ONLY to Vinnies,
